# gapseq version: 1.4.0 27684cdd
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: nucl
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
2.6.1.49-RXN	3,4-dihydroxyphenylalanine transaminase	2.6.1.49		UniRef50_Q6N3D4	37.731	2.47e-73	250	93	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	149713	148424	|PWY-6133|	good_blast	NA	rxn01496 	NA	0	1
2.6.1.49-RXN	3,4-dihydroxyphenylalanine transaminase	2.6.1.49		UniRef50_Q6N3D4	34.583	1.22e-71	245	93	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1733822	1732401	|PWY-6133|	good_blast	NA	rxn01496 	NA	0	1
2.6.1.49-RXN	3,4-dihydroxyphenylalanine transaminase	2.6.1.49		UniRef50_Q6N3D4	34.388	3.95e-70	240	93	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1668522	1667101	|PWY-6133|	good_blast	NA	rxn01496 	NA	0	1
2.6.1.49-RXN	3,4-dihydroxyphenylalanine transaminase	2.6.1.49		UniRef50_Q6N3D4	31.899	1.08e-45	169	93	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	743468	742296	|PWY-6133|	good_blast	NA	rxn01496 	NA	0	1
RXN-5861	L-tyrosine monooxygenase	1.14.18.1/1.14.17.2	NA									|PWY-6133|	no_blast	NA	rxn00043 rxn00524 rxn01497 rxn01699 rxn01716 rxn02116 rxn03209 rxn03337 rxn11615 rxn11971 	NA	0	NA
TYROSINE-DECARBOXYLASE-RXN	TYROSINE-DECARBOXYLASE-RXN	4.1.1.28/4.1.1.25	NA									|PWY-6133|	no_blast	NA	rxn00529 rxn01499 	NA	0	NA
RXN66-569	phenylalanine 4-monooxygenase	1.14.16.1	NA									|PWY-6134|	no_blast	NA	rxn01315 rxn04989 rxn20538 	NA	0	NA
RXN-9987	UDP-N-acetylglucosamine 2-epimerase	3.2.1.183	NA	UniRef90_H2VFI5	23.256	1.04e-07	50.4	86	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	95014	94040	|PWY-6138|	bad_blast	NA	 	NA	0	NA
NANK-RXN	N-acetylmannosamine kinase	2.7.1.60	NA	UniRef90_Q4QP43	26.557	5.89e-18	80.9	94	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	791812	792702	|PWY-6138|	bad_blast	NA	rxn01951 rxn06206 rxn20233 rxn20272 	NA	0	NA
RXN-9988	N-acetylneuraminate 9-phosphate synthase	2.5.1.57/4.1.3.20	NA									|PWY-6138|	no_blast	NA	rxn03064 rxn06239 rxn18931 	NA	0	NA
RXN-9989	N-acetylneuraminate-9-phosphate phosphatase	3.1.3.29	NA									|PWY-6138|	no_blast	NA	rxn01317 rxn01890 rxn15256 rxn15257 rxn20234 rxn25963 	NA	0	NA
RXN-9990	cytidine 5'-monophosphate N-acetylneuraminate synthetase	2.7.7.43	NA									|PWY-6138|	no_blast	NA	rxn00827 rxn01892 rxn02943 rxn15145 rxn15146 rxn19068 rxn25964 	NA	0	NA
RXN-9987	UDP-N-acetylglucosamine 2-epimerase	3.2.1.183	NA	UniRef90_H2VFI5	23.256	1.04e-07	50.4	86	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	95014	94040	|PWY-6139|	bad_blast	NA	 	NA	0	NA
N-ACETYLNEURAMINATE-SYNTHASE-RXN	N-acetylneuraminate synthase	2.5.1.56/4.1.3.19		UniRef50_A0A0B6S2B9	27.833	1.25e-50	184	88	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	235746	237101	|PWY-6139|	good_blast	NA	rxn01316 rxn03064 rxn15254 rxn15255 rxn20230 	Subunit 2	0	1
N-ACETYLNEURAMINATE-SYNTHASE-RXN	N-acetylneuraminate synthase	2.5.1.56/4.1.3.19	NA	UniRef50_A0A0T5ZWK3	25.749	3.0	25.4	75	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1851860	1852267	|PWY-6139|	bad_blast	NA	rxn01316 rxn03064 rxn15254 rxn15255 rxn20230 	Subunit undefined	0	1
RXN-9990	cytidine 5'-monophosphate N-acetylneuraminate synthetase	2.7.7.43	NA									|PWY-6139|	no_blast	NA	rxn00827 rxn01892 rxn02943 rxn15145 rxn15146 rxn19068 rxn25964 	NA	0	NA
MANNKIN-RXN	MANNKIN-RXN	2.7.1.7		tr|Q5GBH5|Q5GBH5_BACFG	32.278	1.62e-43	156	96	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	791797	792711	|PWY-6140|	good_blast	NA	rxn00975 rxn20176 	NA	0	1
RXN-9991	2-keto-3-deoxy-D-glycero-D-galacto-nononate-9-phosphate synthase	2.5.1.132	NA									|PWY-6140|	no_blast	NA	 	NA	0	NA
RXN-9992	2-keto-3-deoxy-D-glycero-D-galacto-nononate-9-phosphate phosphatase	3.1.3.103	NA									|PWY-6140|	no_blast	NA	 	NA	0	NA
RXN-9993	2-keto-3-deoxy-D-glycero-D-galacto-nononate cytidylyltransferase	2.7.7.92	NA									|PWY-6140|	no_blast	NA	 	NA	0	NA
RXN-10003	pseudaminic acid cytidylyltransferase	2.7.7.81	NA									|PWY-6143|	no_blast	NA	rxn16684 	NA	0	NA
RXN-10002	pseudaminic acid synthase	2.5.1.97	NA									|PWY-6143|	no_blast	NA	rxn16682 rxn20799 	NA	0	NA
RXN-10001	UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase	3.6.1.57	NA									|PWY-6143|	no_blast	NA	rxn16675 rxn20798 	NA	0	NA
RXN-10000	UDP-4-amino-4,6-dideoxy-beta-L-AltNAc o-acetyltransferase	2.3.1.202	NA									|PWY-6143|	no_blast	NA	 	NA	0	NA
RXN-9999	UDP-2-acetamido-2,6-dideoxy-beta-L-arabino-hex-4-ulose aminotransferase	2.6.1.92	NA									|PWY-6143|	no_blast	NA	rxn16666 	NA	0	NA
RXN-9998	UDP-N-acetylglucosamine 4,6-dehydratase	4.2.1.115		UniRef90_Q5QKR8	40.590	5.65e-60	204	80	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	83374	84174	|PWY-6143|	good_blast	NA	rxn16543 	NA	0	1
RXN-9998	UDP-N-acetylglucosamine 4,6-dehydratase	4.2.1.115		UniRef90_Q5QKR8	32.117	1.17e-30	119	80	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	82397	83197	|PWY-6143|	good_blast	NA	rxn16543 	NA	0	1
1.14.18.2-RXN	N-acetylneuraminate monooxygenase	1.14.18.2/1.14.13.45	NA									|PWY-6144|	no_blast	NA	rxn05930 rxn06047 rxn15252 rxn15253 rxn17082 rxn17117 rxn20229 rxn35619 rxn35620 	NA	0	NA
H2PTERIDINEPYROPHOSPHOKIN-RXN	ATP:2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine 6-diphosphotransferase	2.7.6.3		UniRef90_P71512	44.654	2.83e-35	125	98	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	322189	322653	|PWY-6147|	good_blast	threshold	rxn02503 rxn33972 rxn45543 	NA	0	1
H2NEOPTERINALDOL-RXN	dihydroneopterin aldolase	4.1.2.25		UniRef90_P9WNC5	54.955	4.81e-33	118	83	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	321808	322140	|PWY-6147|	good_blast	threshold	rxn02504 rxn21163 rxn33971 	NA	0	1
DIHYDRONEOPTERIN-MONO-P-DEPHOS-RXN	DIHYDRONEOPTERIN-MONO-P-DEPHOS-RXN		NA									|PWY-6147|	no_seq_data	threshold	 	NA	0	NA
H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN	dihydroneopterin triphosphate diphosphatase	3.6.1.67	NA									|PWY-6147|	no_blast	threshold	 	NA	0	NA
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_C3PJE8	86.486	1.05e-106	332	94	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320431	320985	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_O69531	73.370	6.43e-90	285	90	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320431	320982	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_Q81FQ8	63.687	7.90e-77	246	94	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320449	320985	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_C0ZCC7	57.754	7.23e-76	243	99	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320425	320985	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_A8FEL2	63.333	9.14e-76	243	95	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320449	320988	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_Q18BW7	60.215	1.61e-73	237	97	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320428	320982	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_P19465	61.081	1.05e-73	237	97	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320431	320985	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_P0C0C2	56.021	3.08e-71	230	98	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320410	320982	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_Q8G3S1	65.909	9.66e-71	229	87	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320455	320982	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_A8AZD8	55.191	1.77e-66	216	97	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320434	320982	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_B0S1R1	51.087	1.03e-59	197	99	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320431	320982	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_O66603	51.579	1.77e-57	191	99	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320425	320988	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_Q212N0	52.973	8.80e-55	185	78	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320446	320994	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_B0U881	50.000	2.18e-54	183	82	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320446	320985	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_C0QPU5	48.705	7.62e-54	180	100	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320425	320994	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_Q0A939	49.451	1.93e-53	179	97	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320443	320985	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_Q9PC02	47.959	1.82e-52	177	96	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320404	320985	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_A7H1R1	49.721	1.55e-52	177	93	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320449	320982	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_Q607T5	46.448	1.35e-52	176	98	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320437	320982	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_C5BL73	47.159	9.89e-50	168	95	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320464	320988	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_A3CKF4	54.286	1.68e-48	165	75	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320482	320901	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_Q6ACQ1	50.296	8.90e-45	154	87	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320482	320982	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_Q15YG1	43.678	1.49e-42	148	93	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320464	320982	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_Q38WN0	40.884	7.04e-42	146	95	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320449	320985	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_Q7VM90	38.164	3.26e-33	122	89	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320383	320982	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_A0KIN6	40.000	1.02e-29	112	83	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320443	320985	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_Q8ZG15	38.710	3.08e-26	102	83	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320440	320985	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_Q8E9L6	39.487	2.00e-25	100	85	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320401	320973	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
GTP-CYCLOHYDRO-I-RXN	GTP cyclohydrolase	3.5.4.16		UniRef90_P0A6T5	41.011	1.90e-25	100	78	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	320464	320985	|PWY-6147|	good_blast	threshold	rxn00299 rxn00302 rxn03174 rxn03419 rxn03421 rxn33969 	NA	0	1
RXN-10014	RXN-10014		NA									|PWY-6148|	no_seq_data	NA	rxn42782 	NA	0	NA
RXN-10013	RXN-10013		NA									|PWY-6148|	no_seq_data	NA	rxn90050 	NA	0	NA
RXN-10012	RXN-10012		NA									|PWY-6148|	no_seq_data	NA	rxn90049 	NA	0	NA
RXN-10011	RXN-10011		NA									|PWY-6148|	no_seq_data	NA	rxn90048 	NA	0	NA
RXN-10010	RXN-10010		NA									|PWY-6148|	no_seq_data	NA	rxn45700 	NA	0	NA
RXN-8124	4-(beta-D-ribofuranosyl)hydroxybenzene 5'-phosphate synthase	2.4.2.54	NA									|PWY-6148|	no_blast	NA	rxn42137 	NA	0	NA
RXN-15555	dihydromethanopterin reductase (acceptor)	1.5.99.15	NA									|PWY-6148|	no_blast	NA	rxn02430 	NA	0	NA
H2NEOPTERINALDOL-RXN	dihydroneopterin aldolase	4.1.2.25		UniRef90_P9WNC5	54.955	4.81e-33	118	83	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	321808	322140	|PWY-6148|	good_blast	NA	rxn02504 rxn21163 rxn33971 	NA	0	1
RXN-15732	RXN-15732		NA									|PWY-6148|	no_seq_data	NA	 	NA	0	NA
RXN-15733	6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase	2.7.6.3		UniRef90_P71512	44.654	2.83e-35	125	98	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	322189	322653	|PWY-6148|	good_blast	NA	rxn02503 rxn33972 rxn45543 	NA	0	1
RXN-15734	[1-(2-amino-7-methyl-4-oxo-7,8-dihydro-3H-pteridin-6-yl)]ethyl-4-(beta-D-ribofuranosyl)aminobenzene 5'-phosphate synthase	2.5.1.105	NA									|PWY-6148|	no_blast	NA	rxn46822 	NA	0	NA
RXN-15741	4-(beta-D-ribofuranosyl)hydroxybenzene 5'-phosphate--L-aspartate ligase		NA									|PWY-6148|	no_seq_data	NA	rxn44206 	NA	0	NA
RXN-15742	4-(beta-D-ribofuranosyl)-N-succinylaminobenzene 5'-phosphate lyase		NA									|PWY-6148|	no_seq_data	NA	rxn46469 	NA	0	NA
CHORPYRLY-RXN	chorismate lyase	4.1.3.40	NA									|PWY-6148|	no_blast	NA	rxn00966 	NA	0	NA
ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN	S-adenosylhomocysteine nucleosidase	3.2.2.9	NA	UniRef90_Q2FXX8	32.203	1.46e-14	68.9	77	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	242078	242536	|PWY-6151|	bad_blast	NA	rxn00143 rxn01021 rxn08013 rxn13649 	NA	0	NA
RIBOSYLHOMOCYSTEINASE-RXN	S-ribosylhomocysteine lyase	4.4.1.21/3.13.1.2	NA	UniRef90_B2UWX8	23.188	0.24	27.7	76	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1089408	1088995	|PWY-6151|	bad_blast	NA	rxn00955 rxn05958 rxn14169 	NA	0	NA
HOMOCYSMET-RXN	cobalamin-independent methionine synthase	2.1.1.14	NA									|PWY-6151|	no_blast	NA	rxn03052 rxn16206 rxn19900 rxn23136 	NA	0	NA
S-ADENMETSYN-RXN	S-adenosylmethionine synthetase	2.5.1.6/2.4.2.13		UniRef90_P61945	84.864	0.0	636	98	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1120748	1121956	|PWY-6151|	good_blast	NA	rxn00126 rxn03264 rxn28979 	NA	0	1
S-ADENMETSYN-RXN	S-adenosylmethionine synthetase	2.5.1.6/2.4.2.13		UniRef90_C3PG24	76.808	0.0	620	98	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1120754	1121956	|PWY-6151|	good_blast	NA	rxn00126 rxn03264 rxn28979 	NA	0	1
S-ADENMETSYN-RXN	S-adenosylmethionine synthetase	2.5.1.6/2.4.2.13		UniRef90_B1VDN7	78.554	0.0	592	99	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1120757	1121959	|PWY-6151|	good_blast	NA	rxn00126 rxn03264 rxn28979 	NA	0	1
S-ADENMETSYN-RXN	S-adenosylmethionine synthetase	2.5.1.6/2.4.2.13		UniRef90_A0QWT3	68.408	3.45e-177	544	99	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1120748	1121950	|PWY-6151|	good_blast	NA	rxn00126 rxn03264 rxn28979 	NA	0	1
S-ADENMETSYN-RXN	S-adenosylmethionine synthetase	2.5.1.6/2.4.2.13		UniRef90_C4LIT2	74.687	4.21e-176	541	99	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1120757	1121953	|PWY-6151|	good_blast	NA	rxn00126 rxn03264 rxn28979 	NA	0	1
S-ADENMETSYN-RXN	S-adenosylmethionine synthetase	2.5.1.6/2.4.2.13		UniRef90_C1B4J7	69.154	7.78e-175	538	99	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1120757	1121956	|PWY-6151|	good_blast	NA	rxn00126 rxn03264 rxn28979 	NA	0	1
S-ADENMETSYN-RXN	S-adenosylmethionine synthetase	2.5.1.6/2.4.2.13		UniRef90_P9WGV1	66.749	3.14e-171	527	99	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1120745	1121950	|PWY-6151|	good_blast	NA	rxn00126 rxn03264 rxn28979 	NA	0	1
S-ADENMETSYN-RXN	S-adenosylmethionine synthetase	2.5.1.6/2.4.2.13		UniRef90_A4X626	66.751	2.67e-167	516	98	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1120757	1121944	|PWY-6151|	good_blast	NA	rxn00126 rxn03264 rxn28979 	NA	0	1
S-ADENMETSYN-RXN	S-adenosylmethionine synthetase	2.5.1.6/2.4.2.13		UniRef90_P54419	62.374	1.10e-160	497	97	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1120757	1121941	|PWY-6151|	good_blast	NA	rxn00126 rxn03264 rxn28979 	NA	0	1
S-ADENMETSYN-RXN	S-adenosylmethionine synthetase	2.5.1.6/2.4.2.13		UniRef90_Q2J843	67.250	6.22e-156	483	99	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1120757	1121953	|PWY-6151|	good_blast	NA	rxn00126 rxn03264 rxn28979 	NA	0	1
S-ADENMETSYN-RXN	S-adenosylmethionine synthetase	2.5.1.6/2.4.2.13		UniRef90_A9WGQ3	61.654	1.63e-155	482	97	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1120763	1121956	|PWY-6151|	good_blast	NA	rxn00126 rxn03264 rxn28979 	NA	0	1
S-ADENMETSYN-RXN	S-adenosylmethionine synthetase	2.5.1.6/2.4.2.13		UniRef90_Q2G1W4	56.391	1.18e-149	465	99	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1120757	1121953	|PWY-6151|	good_blast	NA	rxn00126 rxn03264 rxn28979 	NA	0	1
S-ADENMETSYN-RXN	S-adenosylmethionine synthetase	2.5.1.6/2.4.2.13		UniRef90_A9BHX2	58.722	6.34e-146	454	99	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1120751	1121956	|PWY-6151|	good_blast	NA	rxn00126 rxn03264 rxn28979 	NA	0	1
S-ADENMETSYN-RXN	S-adenosylmethionine synthetase	2.5.1.6/2.4.2.13		UniRef90_P0A817	56.858	1.90e-142	444	99	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1120757	1121959	|PWY-6151|	good_blast	NA	rxn00126 rxn03264 rxn28979 	NA	0	1
S-ADENMETSYN-RXN	S-adenosylmethionine synthetase	2.5.1.6/2.4.2.13		UniRef90_Q2SLT3	56.000	4.58e-141	440	99	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1120748	1121947	|PWY-6151|	good_blast	NA	rxn00126 rxn03264 rxn28979 	NA	0	1
S-ADENMETSYN-RXN	S-adenosylmethionine synthetase	2.5.1.6/2.4.2.13		UniRef90_Q0A6D3	56.391	4.81e-141	440	99	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1120760	1121956	|PWY-6151|	good_blast	NA	rxn00126 rxn03264 rxn28979 	NA	0	1
S-ADENMETSYN-RXN	S-adenosylmethionine synthetase	2.5.1.6/2.4.2.13		UniRef90_A1SJF9	67.010	6.81e-141	440	96	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1120757	1121920	|PWY-6151|	good_blast	NA	rxn00126 rxn03264 rxn28979 	NA	0	1
S-ADENMETSYN-RXN	S-adenosylmethionine synthetase	2.5.1.6/2.4.2.13		UniRef90_Q9I5Z0	55.206	7.58e-138	431	99	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1120748	1121956	|PWY-6151|	good_blast	NA	rxn00126 rxn03264 rxn28979 	NA	0	1
S-ADENMETSYN-RXN	S-adenosylmethionine synthetase	2.5.1.6/2.4.2.13		UniRef90_Q2IM98	57.106	1.40e-136	427	93	NZ_CP033898.1 Corynebacterium pseudopelargi strain 812CH chromosome, complete genome	1120760	1121920	|PWY-6151|	good_blast	NA	rxn00126 rxn03264 rxn28979 	NA	0	1
