    {'NZ_AP017367_1_5246335_5245070'},,,,0,nitrogenase molybdenum-iron protein alpha chain
    {'NZ_AP017367_1_5250465_5249026'},,,,0,nitrogenase molybdenum-iron protein alpha chain
    {'NZ_AP017367_1_5246341_5245070'},,,,0,nitrogenase molybdenum-iron protein alpha chain
    {'NZ_AP017367_1_5250468_5249029'},,,,0,nitrogenase molybdenum-iron protein alpha chain
    {'NZ_AP017367_1_1525001_1523628'},,,,0,"Cobyrinic acid A,C-diamide synthase"
    {'NZ_AP017367_1_4814090_4813095'},,,,15290.47151,deoxyhypusine synthase
    {'NZ_AP017367_1_914307_914942'  },,,,0,Virginiamycin A acetyltransferase
    {'NZ_AP017367_1_4448293_4446863'},,,,1497.049154,glutamate--tRNA ligase
    {'NZ_AP017367_1_1524986_1523613'},,,,0,"Cobyrinic acid A,C-diamide synthase"
    {'NZ_AP017367_1_4531439_4535938'},,,,0,Mycocerosic acid synthase
    {'NZ_AP017367_1_2919485_2920906'},,,,3240.613491,15-cis-phytoene desaturase
    {'NZ_AP017367_1_636768_635401'  },,,,3240.613491,15-cis-phytoene desaturase
    {'NZ_AP017367_1_445107_443614'  },,,,0,Phytoene desaturase (lycopene-forming)
    {'NZ_AP017367_1_935984_937492'  },,,,0,Phytoene desaturase (neurosporene-forming)
    {'NZ_AP017367_1_107544_108776'  },,,,4654.40255,LL-diaminopimelate aminotransferase
    {'NZ_AP017367_1_5121450_5120743'},,,,0,D-alanyl-D-alanine dipeptidase
    {'NZ_AP017367_1_1001771_1002859'},,,,0,"dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase"
    {'NZ_AP017367_1_2106877_2107821'},,,,0,Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
    {'NZ_AP017367_1_589798_590868'  },,,,0,L-glyceraldehyde 3-phosphate reductase
    {'NZ_AP017367_1_5098078_5098740'},,,,0,Octanoyltransferase
    {'NZ_AP017367_1_3002795_3003919'},,,,0,cobalt-precorrin-6A synthase
    {'NZ_AP017367_1_2825012_2823807'},,,,0,"Precorrin-6Y C(5,15)-methyltransferase [decarboxylating]"
    {'NZ_AP017367_1_1314667_1315548'},,,,0,N-acetylmuramic acid 6-phosphate etherase
    {'NZ_AP017367_1_272145_271348'  },,,,0,Glutathione import ATP-binding protein GsiA
    {'NZ_AP017367_1_3990525_3991793'},,,,32.65101754,4-alpha-glucanotransferase
    {'NZ_AP017367_1_894268_892973'  },,,,26191.01372,Phosphomethylpyrimidine synthase
    {'NZ_AP017367_1_2664451_2663279'},,,,0,Arsenical pump-driving ATPase
    {'NZ_AP017367_1_4685612_4686370'},,,,0,Bicarbonate transport ATP-binding protein CmpD
    {'NZ_AP017367_1_273839_276073'  },,,,0,"1,4-alpha-glucan branching enzyme GlgB"
    {'NZ_AP017367_1_2290445_2291911'},,,,2589.225691,Glycogen synthase
    {'NZ_AP017367_1_696892_698196'  },,,,2589.225691,Glycogen synthase
    {'NZ_AP017367_1_3656054_3654819'},,,,0,Lactate utilization protein A
    {'NZ_AP017367_1_1551965_1549980'},,,,0,Potassium-transporting ATPase B chain
    {'NZ_AP017367_1_1948931_1947429'},,,,0,lysine--tRNA ligase
    {'NZ_AP017367_1_2990498_2988846'},,,,0,Beta-lactam-inducible penicillin-binding protein
    {'NZ_AP017367_1_3911458_3913113'},,,,0,Stage V sporulation protein D
    {'NZ_AP017367_1_5440039_5442819'},,,,0,Calcium-transporting ATPase
    {'NZ_AP017367_1_2231778_2230438'},,,,0,NAD(P) transhydrogenase subunit beta
    {'NZ_AP017367_1_2233363_2232236'},,,,0,NAD(P) transhydrogenase subunit alpha part 1
    {'NZ_AP017367_1_3729076_3730617'},,,,0,Vitamin B12 transport ATP-binding protein BacA
    {'NZ_AP017367_1_1985410_1984316'},,,,0,putative ABC transporter-binding protein precursor
    {'NZ_AP017367_1_3890534_3891073'},,,,16.32550877,cytochrome b6-f complex iron-sulfur subunit
    {'NZ_AP017367_1_2231778_2230399'},,,,0,NAD(P) transhydrogenase subunit beta
    {'NZ_AP017367_1_3181497_3182645'},,,,76369.09748,hypothetical protein
    {'NZ_AP017367_1_4923343_4921904'},,,,0,Na(+)/H(+) antiporter subunit D
    {'NZ_AP017367_1_4432423_4431359'},,,,0,Sodium Bile acid symporter family protein
    {'NZ_AP017367_1_1096480_1094423'},,,,0,Cellulose synthase catalytic subunit [UDP-forming]
    {'NZ_AP017367_1_3332949_3331033'},,,,0,Cellulose synthase 1
    {'NZ_AP017367_1_2657858_2658934'},,,,76369.09748,hypothetical protein
    {'NZ_AP017367_1_781536_782249'  },,,,173.050393,isoprenyl transferase
    {'NZ_AP017367_1_4403479_4402550'},,,,0,FO synthase subunit 1
    {'NZ_AP017367_1_608541_609650'  },,,,0,Aminodeoxyfutalosine synthase
    {'NZ_AP017367_1_4181847_4180555'},,,,0,PGL/p-HBAD biosynthesis glycosyltransferase/MT3031
    {'NZ_AP017367_1_1035177_1036232'},,,,0,Photosystem II D2 protein
    {'NZ_AP017367_1_2240305_2241378'},,,,0,Photosystem Q(B) protein 2 precursor
    {'NZ_AP017367_1_3157481_3158554'},,,,0,Photosystem Q(B) protein 2 precursor
    {'NZ_AP017367_1_3398848_3399903'},,,,0,Photosystem II D2 protein
    {'NZ_AP017367_1_1263834_1262743'},,,,2646.364972,cysteine desulfurase
    {'NZ_AP017367_1_3687176_3686043'},,,,2646.364972,cysteine desulfurase
    {'NZ_AP017367_1_3787760_3786627'},,,,0,cysteine desulfurase family protein
    {'NZ_AP017367_1_4406353_4405274'},,,,42.4463228,SufS family cysteine desulfurase
    {'NZ_AP017367_1_5254033_5252906'},,,,0,cysteine desulfurase NifS
    {'NZ_AP017367_1_3754363_3755148'},,,,0,homocysteine biosynthesis protein
    {'NZ_AP017367_1_4686467_4688557'},,,,0,molybdopterin oxidoreductase family protein
    {'NZ_AP017367_1_3238963_3240099'},,,,0,cellulase family glycosylhydrolase
    {'NZ_AP017367_1_1337251_1338609'},,,,0,AtzE family amidohydrolase
    {'NZ_AP017367_1_4159607_4161082'},,,,30195.66102,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB
