# gapseq version: 1.4.0 27684cdd
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: nucl
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
RXN-9623	RXN-9623	6.2.1.3		UniRef90_P46450	25.536	1.23e-28	119	99	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	3924152	3925597	|PWY-7119|	good_blast	NA	rxn00873 rxn00947 rxn05247 rxn05248 rxn05249 rxn05250 rxn05251 rxn05252 rxn05736 rxn05830 rxn08448 rxn08449 rxn08450 rxn08451 rxn08452 rxn08453 rxn08454 rxn08455 rxn08456 rxn08457 rxn09444 rxn09447 rxn09449 rxn09452 rxn09453 rxn10019 rxn10020 rxn10021 rxn10404 rxn10405 rxn10406 rxn10407 rxn10408 rxn10409 rxn12282 rxn19057 rxn19246 rxn20045 rxn23118 rxn23149 rxn23286 rxn24510 rxn25762 rxn27677 rxn28138 rxn28170 rxn32436 rxn33911 rxn33912 rxn33913 rxn33914 rxn33915 rxn33916 rxn33917 rxn33918 rxn33919 rxn33920 rxn33921 rxn37323 rxn37324 rxn38975 rxn38976 rxn38977 	NA	0	1
RXN-9623	RXN-9623	6.2.1.3		UniRef90_P46450	23.576	7.75e-26	110	99	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	4624576	4623173	|PWY-7119|	good_blast	NA	rxn00873 rxn00947 rxn05247 rxn05248 rxn05249 rxn05250 rxn05251 rxn05252 rxn05736 rxn05830 rxn08448 rxn08449 rxn08450 rxn08451 rxn08452 rxn08453 rxn08454 rxn08455 rxn08456 rxn08457 rxn09444 rxn09447 rxn09449 rxn09452 rxn09453 rxn10019 rxn10020 rxn10021 rxn10404 rxn10405 rxn10406 rxn10407 rxn10408 rxn10409 rxn12282 rxn19057 rxn19246 rxn20045 rxn23118 rxn23149 rxn23286 rxn24510 rxn25762 rxn27677 rxn28138 rxn28170 rxn32436 rxn33911 rxn33912 rxn33913 rxn33914 rxn33915 rxn33916 rxn33917 rxn33918 rxn33919 rxn33920 rxn33921 rxn37323 rxn37324 rxn38975 rxn38976 rxn38977 	NA	0	1
RXN-9623	RXN-9623	6.2.1.3		UniRef90_P46450	24.008	4.15e-23	102	99	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1282198	1283637	|PWY-7119|	good_blast	NA	rxn00873 rxn00947 rxn05247 rxn05248 rxn05249 rxn05250 rxn05251 rxn05252 rxn05736 rxn05830 rxn08448 rxn08449 rxn08450 rxn08451 rxn08452 rxn08453 rxn08454 rxn08455 rxn08456 rxn08457 rxn09444 rxn09447 rxn09449 rxn09452 rxn09453 rxn10019 rxn10020 rxn10021 rxn10404 rxn10405 rxn10406 rxn10407 rxn10408 rxn10409 rxn12282 rxn19057 rxn19246 rxn20045 rxn23118 rxn23149 rxn23286 rxn24510 rxn25762 rxn27677 rxn28138 rxn28170 rxn32436 rxn33911 rxn33912 rxn33913 rxn33914 rxn33915 rxn33916 rxn33917 rxn33918 rxn33919 rxn33920 rxn33921 rxn37323 rxn37324 rxn38975 rxn38976 rxn38977 	NA	0	1
RXN-9623	RXN-9623	6.2.1.3		UniRef90_P46450	23.870	2.03e-22	100	99	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	3293028	3294578	|PWY-7119|	good_blast	NA	rxn00873 rxn00947 rxn05247 rxn05248 rxn05249 rxn05250 rxn05251 rxn05252 rxn05736 rxn05830 rxn08448 rxn08449 rxn08450 rxn08451 rxn08452 rxn08453 rxn08454 rxn08455 rxn08456 rxn08457 rxn09444 rxn09447 rxn09449 rxn09452 rxn09453 rxn10019 rxn10020 rxn10021 rxn10404 rxn10405 rxn10406 rxn10407 rxn10408 rxn10409 rxn12282 rxn19057 rxn19246 rxn20045 rxn23118 rxn23149 rxn23286 rxn24510 rxn25762 rxn27677 rxn28138 rxn28170 rxn32436 rxn33911 rxn33912 rxn33913 rxn33914 rxn33915 rxn33916 rxn33917 rxn33918 rxn33919 rxn33920 rxn33921 rxn37323 rxn37324 rxn38975 rxn38976 rxn38977 	NA	0	1
RXN-10749	omega-hydroxypalmitate O-feruloyl transferase	2.3.1.188	NA									|PWY-7120|	no_seq_data	NA	rxn15971 	NA	0	NA
GLUTAMATE-DEHYDROGENASE-RXN	NAD-dependent glutamate dehydrogenase	1.4.1.2		UniRef90_P24295	31.750	1.99e-53	191	89	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	4226179	4227360	|PWY-7126|	good_blast	NA	rxn00182 rxn19827 	NA	0	1
GLUTAMATE-DEHYDROGENASE-RXN	NAD-dependent glutamate dehydrogenase	1.4.1.2		UniRef90_P0C934	29.899	1.16e-53	191	89	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	4226179	4227360	|PWY-7126|	good_blast	NA	rxn00182 rxn19827 	NA	0	1
RXN-12538	2-oxoglutarate oxygenase/decarboxylase (ethylene-forming)	1.13.12.19	NA									|PWY-7126|	no_blast	NA	rxn16626 	NA	0	NA
RXN-13396	2-oxoglutarate-dependent ethylene/succinate-forming enzyme	1.14.20.7/1.14.11.34	NA									|PWY-7126|	no_blast	NA	rxn16627 	NA	0	NA
RXN-13745	D-fructose-6-phosphate cytidylyltransferase		NA	tr|Q4JZE6|Q4JZE6_STREE	29.386	4.15e-21	89.4	96	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	2282335	2283000	|PWY-7127|	bad_blast	NA	 	NA	0	NA
RXN-13746	CDP-D-fructose reductase		NA	tr|Q4JZA9|Q4JZA9_STREE	26.524	2.02e-20	90.9	90	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	3225644	3224739	|PWY-7127|	bad_blast	NA	 	NA	0	NA
NICOTINE-DEHYDROGENASE-RXN	nicotine 6-hydroxylase	1.5.99.4	NA									|PWY-7128|	no_blast	NA	rxn06265 rxn07736 rxn15374 rxn15375 rxn15708 rxn15709 rxn20276 rxn20669 	Subunit 1	0	NA
NICOTINE-DEHYDROGENASE-RXN	nicotine 6-hydroxylase	1.5.99.4	NA									|PWY-7128|	no_blast	NA	rxn06265 rxn07736 rxn15374 rxn15375 rxn15708 rxn15709 rxn20276 rxn20669 	Subunit 2	0	NA
NICOTINE-DEHYDROGENASE-RXN	nicotine 6-hydroxylase	1.5.99.4	NA									|PWY-7128|	no_blast	NA	rxn06265 rxn07736 rxn15374 rxn15375 rxn15708 rxn15709 rxn20276 rxn20669 	Subunit 3	0	NA
NICOTINE-DEHYDROGENASE-RXN	nicotine 6-hydroxylase	1.5.99.4	NA									|PWY-7128|	no_blast	NA	rxn06265 rxn07736 rxn15374 rxn15375 rxn15708 rxn15709 rxn20276 rxn20669 	NA	0	NA
RXN-13081	6-hydroxy-3-succinoyl-pyridine hydroxylase	1.14.13.163	NA									|PWY-7128|	no_blast	NA	 	NA	0	NA
RXN-16526	(S)-6-hydroxynicotine oxidase	1.5.3.5	NA									|PWY-7128|	no_blast	NA	rxn02292 	NA	0	NA
RXN-16527	RXN-16527		NA									|PWY-7128|	spontaneous	NA	 	NA	0	NA
RXN-16529	6-hydroxypseudooxynicotine dehydrogenase		NA									|PWY-7128|	no_blast	NA	 	Subunit 1	0	NA
RXN-16529	6-hydroxypseudooxynicotine dehydrogenase		NA									|PWY-7128|	no_blast	NA	 	Subunit 2	0	NA
RXN-16529	6-hydroxypseudooxynicotine dehydrogenase		NA									|PWY-7128|	no_blast	NA	 	Subunit 3	0	NA
RXN-16529	6-hydroxypseudooxynicotine dehydrogenase		NA									|PWY-7128|	no_blast	NA	 	Subunit undefined	0	NA
RXN-16529	6-hydroxypseudooxynicotine dehydrogenase		NA									|PWY-7128|	no_blast	NA	 	NA	0	NA
RXN-16530	RXN-16530		NA									|PWY-7128|	no_seq_data	NA	 	NA	0	NA
1.13.11.9-RXN	2,5-dihydroxypyridine dioxygenase	1.13.11.9	NA									|PWY-7128|	no_blast	NA	rxn12749 	NA	0	NA
RXN-11318	N-formylmaleamate deformylase	3.5.1.106	NA	tr|A0A075XAI2|A0A075XAI2_9HYPH	20.370	2.36e-06	46.2	93	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	3098422	3097652	|PWY-7128|	bad_blast	NA	rxn12748 	NA	0	NA
RXN-646	maleamate amidohydrolase	3.5.1.107	NA									|PWY-7128|	no_blast	NA	rxn02523 	NA	0	NA
MALEATE-ISOMERASE-RXN	maleate isomerase	5.2.1.1	NA									|PWY-7128|	no_blast	NA	rxn00803 	NA	0	NA
RXN-8264	quercetin-7-O-glucosyltransferase	2.4.1.237	NA									|PWY-7129|	no_seq_data	NA	rxn04625 rxn05079 rxn17582 rxn24727 rxn24728 rxn30949 rxn37929 	NA	0	NA
RXN-10788	quercetin-4'-O-glucosyltransferase		NA									|PWY-7129|	no_seq_data	NA	 	NA	0	NA
RXN-13765	quercetin-3-O-glucosyltransferase		NA									|PWY-7129|	no_seq_data	NA	 	NA	0	NA
RXN1F-462	quercetin-3-O-glucosyltransferase	2.4.1.91	NA									|PWY-7129|	no_seq_data	NA	rxn01557 rxn02340 rxn04463 rxn19708 rxn26524 rxn26525 rxn31374 rxn31375 rxn31376 rxn36717 rxn36718 rxn37729 rxn37730 rxn38101 rxn38102 rxn38541 	NA	0	NA
RXN-13766	quercetin-4'-O-glucosyltransferase		NA									|PWY-7129|	no_seq_data	NA	 	NA	0	NA
RXN-8271	quercetin-3-glucoside 7-O-glucosyltransferase		NA									|PWY-7129|	no_seq_data	NA	 	NA	0	NA
RXN-13767	quercetin-3-O-glucosyltransferase		NA									|PWY-7129|	no_seq_data	NA	 	NA	0	NA
RXN-13771	L-glucose 1-dehydrogenase (NAD+)		NA									|PWY-7130|	no_seq_data	NA	 	NA	0	NA
RXN-13772	L-gluconolactonase		NA									|PWY-7130|	spontaneous	NA	 	NA	0	NA
RXN-13773	L-gluconate 5-dehydrogenase		NA									|PWY-7130|	no_seq_data	NA	 	NA	0	NA
RXN-13774	D-idonate 5-dehydrogenase		NA									|PWY-7130|	no_seq_data	NA	 	NA	0	NA
RXN-13775	D-idonate dehydratase		NA									|PWY-7130|	no_blast	NA	 	NA	0	NA
DEHYDDEOXGALACTKIN-RXN	2-dehydro-3-deoxygalactonokinase	2.7.1.178/2.7.1.58	NA									|PWY-7130|	no_blast	NA	rxn02429 	NA	0	NA
DEHYDDEOXPHOSGALACT-ALDOL-RXN	2-dehydro-3-deoxy-6-phosphogalactonate aldolase	4.1.2.55/4.1.2.21	NA	UniRef90_Q6BF16	33.333	8.10e-15	70.1	93	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1169235	1169813	|PWY-7130|	bad_blast	NA	rxn00783 	NA	0	NA
RXN-13574	UDP-N,N'-diacetylbacillosamine 2-epimerase	3.2.1.184	NA									|PWY-7131|	no_blast	NA	 	NA	0	NA
RXN-12238	N,N'-diacetyllegionaminate synthase	2.5.1.101		UniRef90_Q0P8T1	36.667	2.11e-56	195	99	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	2928861	2929835	|PWY-7131|	good_blast	NA	 	NA	0	1
RXN-12239	CMP-legionaminic acid synthase	2.7.7.82		UniRef90_Q0P8S7	31.140	5.94e-27	106	94	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	2927798	2928451	|PWY-7131|	good_blast	NA	 	NA	0	1
RXN-13784	quercetin-3,4'-O-diglucoside beta-glucosidase		NA									|PWY-7133|	no_seq_data	NA	 	NA	0	NA
RXN-13785	quercetin-4'-O-beta-glucosidase	3.2.1.62	NA									|PWY-7133|	no_seq_data	NA	rxn01089 rxn01091 rxn06013 rxn19867 	NA	0	NA
RXN-12530	rutin hydrolase (RDE II)		NA									|PWY-7134|	no_seq_data	NA	 	NA	0	NA
RXN-13788	rutin rhamnosidase	3.2.1.40	NA									|PWY-7134|	no_blast	NA	rxn17962 	NA	0	NA
RXN-13789	quercetin 3-O-glucosidase	3.2.1.62	NA									|PWY-7134|	no_seq_data	NA	rxn01089 rxn01091 rxn06013 rxn19867 	NA	0	NA
RXN-13796	cephaeline 6'-O-methyltransferase		NA									|PWY-7135|	no_seq_data	NA	 	NA	0	NA
RXN-13795	7'-O-demethylcephaeline 7'-O-methyltransferase		NA									|PWY-7135|	no_seq_data	NA	 	NA	0	NA
RXN-13794	RXN-13794		NA									|PWY-7135|	no_seq_data	NA	 	NA	0	NA
RXN-13793	RXN-13793		NA									|PWY-7135|	no_seq_data	NA	 	NA	0	NA
RXN-13792	6-O-methyldeacetylisoipecoside aglycon 7-O-methyltransferase		NA									|PWY-7135|	no_seq_data	NA	 	NA	0	NA
RXN-13791	6-O-methyl-deacetylisoipecoside beta-glucosidase		NA									|PWY-7135|	no_seq_data	NA	 	NA	0	NA
RXN-13790	deacetylisoipecoside 6-O-methyltransferase		NA									|PWY-7135|	no_seq_data	NA	 	NA	0	NA
4.3.3.3-RXN	deacetylisoipecoside synthase	4.3.3.3	NA									|PWY-7135|	no_seq_data	NA	rxn04007 	NA	0	NA
RXN-11970	geranial dehydrogenase	1.2.1.86		UniRef90_H1ZV37	32.974	5.69e-59	207	98	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	2866369	2867736	|PWY-7136|	good_blast	NA	 	NA	0	1
RXN-11970	geranial dehydrogenase	1.2.1.86		UniRef90_H1ZV37	29.806	1.70e-47	174	98	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	561544	562887	|PWY-7136|	good_blast	NA	 	NA	0	1
RXN-11970	geranial dehydrogenase	1.2.1.86		UniRef90_H1ZV37	30.423	2.17e-46	171	98	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	33080	31971	|PWY-7136|	good_blast	NA	 	NA	0	1
RXN-11968	geraniol dehydrogenase (NAD+)	1.1.1.347		UniRef90_H1ZV38	34.483	4.48e-32	125	98	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	3991167	3990058	|PWY-7136|	good_blast	NA	 	NA	0	1
RXN-12335	linalool dehydratase	4.2.1.127	NA									|PWY-7136|	no_blast	NA	rxn16548 	NA	0	NA
RXN-12336	geraniol isomerase	5.4.4.4	NA									|PWY-7136|	no_blast	NA	rxn16554 	NA	0	NA
RXN-13797	quercetin-3-glucoside 1,6-glucosyltransferase		NA									|PWY-7137|	no_seq_data	NA	 	NA	0	NA
RXN-13798	quercetin-3-gentiobioside 1,6-glucosyltransferase		NA									|PWY-7137|	no_seq_data	NA	 	NA	0	NA
RXN-13799	quercetin-3-gentiotioside 1,6-glucosyltransferase		NA									|PWY-7137|	no_seq_data	NA	 	NA	0	NA
RXN1F-462	quercetin 3-O-glucosyltransferase	2.4.1.91	NA									|PWY-7137|	no_seq_data	NA	rxn01557 rxn02340 rxn04463 rxn19708 rxn26524 rxn26525 rxn31374 rxn31375 rxn31376 rxn36717 rxn36718 rxn37729 rxn37730 rxn38101 rxn38102 rxn38541 	NA	0	NA
RXN-13809	RXN-13809		NA									|PWY-7138|	spontaneous	NA	 	NA	0	NA
RXN-13808	(13S,14R)-13-O-acetyl-1-hydroxy-N-methylcanadine 8-hydroxylase	1.14.14.167	NA									|PWY-7138|	no_seq_data	NA	 	NA	0	NA
RXN-13807	(S)-N-methylcanadine 1-hydroxylase	1.14.14.166	NA									|PWY-7138|	no_seq_data	NA	 	NA	0	NA
RXN-13810	3-O-acetyl-4'-O-demethylpapaveroxine 4'-O-methyltransferase	2.1.1.352	NA									|PWY-7138|	no_seq_data	NA	 	NA	0	NA
RXN-13811	3-O-aceylpapaveroxine carboxylesterase	3.1.1.105	NA									|PWY-7138|	spontaneous	NA	 	NA	0	NA
RXN-13812	noscapine synthase	1.1.1.415	NA									|PWY-7138|	no_seq_data	NA	 	NA	0	NA
RXN-13806	(S)-canadine N-methyltransferase	2.1.1.122	NA									|PWY-7138|	no_seq_data	NA	rxn03207 rxn03229 rxn13993 	NA	0	NA
1.1.3.36-RXN	(S)-canadine synthase	1.14.19.68/1.14.21.5	NA									|PWY-7138|	no_seq_data	NA	rxn03051 rxn16898 	NA	0	NA
2.1.1.117-RXN	(S)-scoulerine 9-O-methyltransferase	2.1.1.117	NA									|PWY-7138|	no_seq_data	NA	rxn02713 	NA	0	NA
RETICULINE-OXIDASE-RXN	reticuline oxidase	1.21.3.3/1.5.3.9	NA									|PWY-7138|	no_blast	NA	rxn02710 	NA	0	NA
RXN-19905	(13S,14R)-1,13-dihydroxy-N-methylcanadine 13-O-acetyltransferase	2.3.1.285	NA									|PWY-7138|	no_seq_data	NA	 	NA	0	NA
RXN-19906	(S)-1-hydroxy-N-methylcanadine 13-hydroxylase	1.14.14.163	NA									|PWY-7138|	no_seq_data	NA	 	NA	0	NA
RXN-13817	sesamin hydroxylase		NA									|PWY-7139|	no_seq_data	NA	 	NA	0	NA
RXN-13818	sesaminol 2-O-glucosyltransferase		NA									|PWY-7139|	no_seq_data	NA	 	NA	0	NA
RXN-13819	(+)-sesaminol 2-O-glucoside 1,6-glucosyltransferase		NA									|PWY-7139|	no_seq_data	NA	 	NA	0	NA
RXN-13820	sesaminol 2-O-gentiobioside 1,2-glucosyltransferase		NA									|PWY-7139|	no_seq_data	NA	 	NA	0	NA
RXN-13821	sesaminol-2-O-gentiobioside 1,6-glucosyltransferase		NA									|PWY-7139|	no_seq_data	NA	 	NA	0	NA
RXN-13822	myricetin 3-O-glucosyltransferase	2.4.1.91	NA									|PWY-7140|	no_seq_data	NA	rxn01557 rxn02340 rxn04463 rxn19708 rxn26524 rxn26525 rxn31374 rxn31375 rxn31376 rxn36717 rxn36718 rxn37729 rxn37730 rxn38101 rxn38102 rxn38541 	NA	0	NA
RXN-13823	myricetin-3-O-glucoside 1,6-glucosyltransferase		NA									|PWY-7140|	no_seq_data	NA	 	NA	0	NA
GPPSYN-RXN	geranyl diphosphate synthase	2.5.1.1		UniRef90_V5TF61	67.007	7.47e-124	390	85	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	3884174	3885055	|PWY-7141|	good_blast	NA	rxn01213 rxn19872 rxn24264 rxn28334 rxn28335 rxn28366 rxn28367 rxn28368 rxn34022 rxn35574 	NA	0	1
4.2.3.25-RXN	(S)-linalool synthase	4.2.3.25	NA									|PWY-7141|	no_seq_data	NA	rxn07447 	NA	0	NA
CYANIDE-HYDRATASE-RXN	cyanide hydratase	4.2.1.66	NA	UniRef50_K4LFL8	27.397	8.79e-11	59.3	94	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1678371	1679006	|PWY-7142|	bad_blast	NA	rxn01023 	NA	0	NA
FORMAMIDASE-RXN	formamidase	3.5.1.49	NA	UniRef90_O25836	21.918	9.29e-07	48.1	83	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1678284	1679102	|PWY-7142|	bad_blast	NA	rxn00374 	NA	0	NA
RXN1F-461	kaempferol 3-O-glucosyltransferase	2.4.1.91	NA									|PWY-7143|	no_seq_data	NA	rxn01557 rxn02340 rxn04463 rxn19708 rxn26524 rxn26525 rxn31374 rxn31375 rxn31376 rxn36717 rxn36718 rxn37729 rxn37730 rxn38101 rxn38102 rxn38541 	NA	0	NA
RXN-13830	kaempferol-3-O-glucoside 1,6-glucosyltransferase		NA									|PWY-7143|	no_seq_data	NA	 	NA	0	NA
RXN-13831	genistin 1,6-glucosyltransferase		NA									|PWY-7145|	no_seq_data	NA	 	NA	0	NA
RXN-13834	pimeloyl-[acp] synthase	1.14.14.46	NA	UniRef90_P53554	23.844	8.55e-21	92.4	93	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	4340064	4338895	|PWY-7147|	bad_blast	NA	 	NA	0	NA
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_Q5SHZ8	43.081	1.37e-87	288	94	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	4781101	4782246	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_Q1DCV8	39.683	4.83e-74	248	99	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1406419	1405295	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_A1U4B1	36.082	2.99e-72	243	96	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	4781062	4782222	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_Q0A5W2	40.212	1.95e-69	235	98	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1406416	1405301	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_A1U4B1	36.675	1.18e-64	221	96	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1406410	1405292	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_Q5SHZ8	37.950	2.93e-64	220	94	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1406377	1405316	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_Q1DCV8	33.835	3.56e-64	220	99	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	4781044	4782240	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_A1K6Q1	40.110	1.59e-61	212	97	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1406374	1405298	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_B3PI88	42.010	6.00e-60	207	98	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1406416	1405301	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_A1K6Q1	35.279	1.91e-58	203	97	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	4781056	4782186	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_B3PI88	35.222	5.59e-58	202	98	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	4781011	4782225	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_A5FZN8	39.826	9.29e-58	201	88	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1406338	1405313	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_A4SPR6	33.708	3.83e-56	197	88	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	4781158	4782216	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_A1U4B1	34.463	5.11e-55	193	96	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	92967	94028	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_A4SPR6	35.897	7.73e-54	190	88	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1406335	1405301	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_Q1DCV8	33.699	1.13e-53	189	99	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	92928	94022	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_Q0A5W2	33.590	1.36e-53	189	98	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	4781059	4782225	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_Q5SHZ8	34.957	1.26e-52	186	94	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	92943	93989	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_Q12F38	36.247	2.56e-52	186	97	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1406419	1405298	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_Q1DCV8	34.000	1.19e-51	183	99	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1245955	1247004	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_A4SPR6	32.938	4.61e-49	176	88	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	92976	93986	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_Q0A5W2	32.682	6.73e-49	175	98	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	92979	94040	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_B6ESC6	34.121	6.78e-49	175	96	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1406389	1405301	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_Q5SHZ8	34.637	4.31e-48	173	94	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1245949	1247022	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_Q0BBD6	36.504	4.99e-46	169	86	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1406437	1405301	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_A5FZN8	35.417	1.55e-46	168	88	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	92979	93986	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_B6ESC6	32.527	1.33e-45	166	96	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	4781086	4782195	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_A1UHM3	39.521	6.43e-46	166	86	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1406311	1405319	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
RXN-11484	8-amino-7-oxononanoate synthase	2.3.1.47		UniRef90_A4SPR6	32.869	1.64e-44	163	88	NC_019748.1 Stanieria cyanosphaera PCC 7437, complete sequence	1245931	1247004	|PWY-7147|	good_blast	NA	rxn02297 rxn21864 	NA	0	1
