# gapseq version: 1.4.0 27684cdd
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: nucl
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
RXN-6161	pyruvate decarboxylase	4.1.1.1	NA									|PWY-6330|	no_blast	NA	rxn00011 rxn00168 rxn00544 rxn05882 rxn13209 rxn20652 rxn24344 rxn28117 rxn31364 rxn31646 rxn31648 rxn38911 	NA	0	NA
RXN-4501	RXN-4501	1.14.14.90/1.14.13.89	NA									|PWY-6332|	no_seq_data	NA	rxn04415 rxn04416 rxn04458 rxn04459 rxn05099 rxn07560 rxn22014 rxn22186 	NA	0	NA
RXN-11641	RXN-11641	1.14.14.90/1.14.13.89	NA									|PWY-6332|	no_seq_data	NA	rxn04415 rxn04416 rxn04458 rxn04459 rxn05099 rxn07560 rxn22014 rxn22186 	NA	0	NA
RXN-4502	2-hydroxydaidzein reductase	1.3.1.51	NA									|PWY-6332|	no_seq_data	NA	rxn02784 rxn24262 	NA	0	NA
RXN-11642	RXN-11642		NA									|PWY-6332|	no_seq_data	NA	 	NA	0	NA
RXN-11643	RXN-11643		NA									|PWY-6332|	no_seq_data	NA	 	NA	0	NA
RXN-11640	RXN-11640			tr|F7V1S0|F7V1S0_EEGSY	32.604	1.40e-55	202	92	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	330653	329211	|PWY-6332|	good_blast	NA	 	NA	0	1
RXN-11640	RXN-11640			tr|F7V1S0|F7V1S0_EEGSY	29.982	3.84e-45	171	92	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	2097191	2095593	|PWY-6332|	good_blast	NA	 	NA	0	1
ALCOHOL-DEHYDROG-RXN	alcohol dehydrogenase	1.1.1.1		UniRef90_P9WQC7	32.824	8.22e-56	194	99	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	242469	241336	|PWY-6333|	good_blast	full	rxn00543 rxn00763 rxn01530 rxn01710 rxn01902 rxn02996 rxn03282 rxn03333 rxn03548 rxn03549 rxn03955 rxn04726 rxn04736 rxn04908 rxn05871 rxn05872 rxn06889 rxn07236 rxn07237 rxn11809 rxn11834 rxn11838 rxn14054 rxn14089 rxn19086 rxn21117 rxn21217 rxn22912 rxn23384 rxn24075 rxn24079 rxn24352 rxn24383 rxn24405 rxn27699 rxn28139 rxn28352 rxn28353 rxn28356 rxn28357 rxn31731 rxn38315 rxn38417 rxn38667 	NA	0	1
ALCOHOL-DEHYDROG-RXN	alcohol dehydrogenase	1.1.1.1		UniRef90_O07737	35.219	4.93e-50	178	89	NZ_CP028919.1 Gemmobacter aquarius strain HYN0069 plasmid unnamed1, complete sequence	200572	201738	|PWY-6333|	good_blast	full	rxn00543 rxn00763 rxn01530 rxn01710 rxn01902 rxn02996 rxn03282 rxn03333 rxn03548 rxn03549 rxn03955 rxn04726 rxn04736 rxn04908 rxn05871 rxn05872 rxn06889 rxn07236 rxn07237 rxn11809 rxn11834 rxn11838 rxn14054 rxn14089 rxn19086 rxn21117 rxn21217 rxn22912 rxn23384 rxn24075 rxn24079 rxn24352 rxn24383 rxn24405 rxn27699 rxn28139 rxn28352 rxn28353 rxn28356 rxn28357 rxn31731 rxn38315 rxn38417 rxn38667 	NA	0	1
ALCOHOL-DEHYDROG-RXN	alcohol dehydrogenase	1.1.1.1		UniRef90_O07737	30.145	3.82e-26	108	89	NZ_CP028919.1 Gemmobacter aquarius strain HYN0069 plasmid unnamed1, complete sequence	141673	142671	|PWY-6333|	good_blast	full	rxn00543 rxn00763 rxn01530 rxn01710 rxn01902 rxn02996 rxn03282 rxn03333 rxn03548 rxn03549 rxn03955 rxn04726 rxn04736 rxn04908 rxn05871 rxn05872 rxn06889 rxn07236 rxn07237 rxn11809 rxn11834 rxn11838 rxn14054 rxn14089 rxn19086 rxn21117 rxn21217 rxn22912 rxn23384 rxn24075 rxn24079 rxn24352 rxn24383 rxn24405 rxn27699 rxn28139 rxn28352 rxn28353 rxn28356 rxn28357 rxn31731 rxn38315 rxn38417 rxn38667 	NA	0	1
ALCOHOL-DEHYDROG-RXN	alcohol dehydrogenase	1.1.1.1		UniRef90_O07737	31.024	1.77e-24	103	88	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	937988	938959	|PWY-6333|	good_blast	full	rxn00543 rxn00763 rxn01530 rxn01710 rxn01902 rxn02996 rxn03282 rxn03333 rxn03548 rxn03549 rxn03955 rxn04726 rxn04736 rxn04908 rxn05871 rxn05872 rxn06889 rxn07236 rxn07237 rxn11809 rxn11834 rxn11838 rxn14054 rxn14089 rxn19086 rxn21117 rxn21217 rxn22912 rxn23384 rxn24075 rxn24079 rxn24352 rxn24383 rxn24405 rxn27699 rxn28139 rxn28352 rxn28353 rxn28356 rxn28357 rxn31731 rxn38315 rxn38417 rxn38667 	NA	0	1
RXN-10870	L-dopa O-methyltransferase	2.1.1.6	NA									|PWY-6334|	no_blast	NA	rxn00596 rxn01838 rxn02088 rxn02367 rxn02994 rxn03258 rxn03260 rxn03334 rxn03339 rxn19265 rxn19266 	NA	0	NA
RXN-10871	3-O-methyl-dopa transaminase		NA									|PWY-6334|	no_seq_data	NA	 	NA	0	NA
RXN-10872	3-methoxy 4-hydroxyphenylpyruvate reductase		NA									|PWY-6334|	no_seq_data	NA	 	NA	0	NA
RXN-10877	homovanillate synthase		NA									|PWY-6334|	no_seq_data	NA	 	NA	0	NA
RXN-10882	protocatechuate 2,3-dioxygenase		NA									|PWY-6336|	no_blast	NA	rxn21189 	Subunit 2	0	NA
RXN-10882	protocatechuate 2,3-dioxygenase		NA									|PWY-6336|	no_blast	NA	rxn21189 	Subunit undefined	0	NA
RXN-10882	protocatechuate 2,3-dioxygenase		NA									|PWY-6336|	no_blast	NA	rxn21189 	NA	0	NA
RXN-10883	5-carboxy-2-hydroxymuconate-6-semialdehyde decarboxylase		NA									|PWY-6336|	spontaneous	NA	rxn21190 	NA	0	NA
RXN-8529	4-oxalocrotonate tautomerase	5.3.2.6	NA	UniRef90_Q9RHM8	32.308	0.044	27.7	84	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	1441109	1440915	|PWY-6336|	bad_blast	NA	rxn24985 	NA	0	NA
4.1.1.77-RXN	2-oxo-3-hexenedioate decarboxylase	4.1.1.77	NA									|PWY-6336|	no_blast	NA	rxn01894 rxn03675 rxn18926 	NA	0	NA
RXN-8527	2-hydroxymuconate-6-semialdehyde dehydrogenase	1.2.1.85		UniRef90_P23105	38.730	1.54e-75	256	100	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	2453742	2452327	|PWY-6336|	good_blast	NA	rxn01993 	NA	0	1
RXN-8527	2-hydroxymuconate-6-semialdehyde dehydrogenase	1.2.1.85		UniRef90_P23105	38.073	1.95e-73	250	100	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	1433784	1432519	|PWY-6336|	good_blast	NA	rxn01993 	NA	0	1
RXN-8527	2-hydroxymuconate-6-semialdehyde dehydrogenase	1.2.1.85		UniRef90_P23105	37.182	3.12e-72	246	100	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	722756	724015	|PWY-6336|	good_blast	NA	rxn01993 	NA	0	1
RXN-8527	2-hydroxymuconate-6-semialdehyde dehydrogenase	1.2.1.85		UniRef90_P23105	37.238	2.84e-66	229	100	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	542242	540902	|PWY-6336|	good_blast	NA	rxn01993 	NA	0	1
RXN-8527	2-hydroxymuconate-6-semialdehyde dehydrogenase	1.2.1.85		UniRef90_P23105	37.449	1.04e-65	227	100	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	498125	499540	|PWY-6336|	good_blast	NA	rxn01993 	NA	0	1
RXN-8527	2-hydroxymuconate-6-semialdehyde dehydrogenase	1.2.1.85		UniRef90_P23105	36.531	3.07e-56	199	100	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	2025737	2024346	|PWY-6336|	good_blast	NA	rxn01993 	NA	0	1
RXN-8527	2-hydroxymuconate-6-semialdehyde dehydrogenase	1.2.1.85		UniRef90_P23105	32.558	2.04e-46	171	100	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	2854844	2855962	|PWY-6336|	good_blast	NA	rxn01993 	NA	0	1
RXN-8527	2-hydroxymuconate-6-semialdehyde dehydrogenase	1.2.1.85		UniRef90_P23105	28.854	3.67e-35	137	100	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	1631154	1629709	|PWY-6336|	good_blast	NA	rxn01993 	NA	0	1
RXN-8527	2-hydroxymuconate-6-semialdehyde dehydrogenase	1.2.1.85		UniRef90_P23105	31.754	2.80e-28	116	100	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	2479510	2478353	|PWY-6336|	good_blast	NA	rxn01993 	NA	0	1
RXN-10888	reticuline oxidase		NA	UniRef50_S9P7T7	26.744	7.3	22.7	79	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	2557447	2557704	|PWY-6337|	bad_blast	NA	 	NA	0	NA
RETICULINE-OXIDASE-RXN	(S)-reticuline oxidase	1.21.3.3/1.5.3.9	NA									|PWY-6337|	no_blast	NA	rxn02710 	NA	0	NA
RXN-10897	5-carboxyvanillate decarboxylase		NA									|PWY-6340|	no_blast	NA	 	NA	0	NA
RXN-10896	OH-DDVA hydrolase		NA									|PWY-6340|	no_blast	NA	 	NA	0	NA
RXN-10895	2,2',3-trihydroxy-3'-methoxy-5,5'-dicarboxybiphenyl dioxygenase		NA									|PWY-6340|	no_blast	NA	 	Subunit 2	0	NA
RXN-10895	2,2',3-trihydroxy-3'-methoxy-5,5'-dicarboxybiphenyl dioxygenase		NA									|PWY-6340|	no_blast	NA	 	Subunit undefined	0	NA
RXN-10895	2,2',3-trihydroxy-3'-methoxy-5,5'-dicarboxybiphenyl dioxygenase		NA									|PWY-6340|	no_blast	NA	 	NA	0	NA
RXN-10894	5,5'-dehydrodivanillate O-demethylase			UniRef90_G2ITT5	44.186	1.62e-85	282	94	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	341017	339878	|PWY-6340|	good_blast	NA	 	NA	0	1
RXN-10900	(-)-(alphaR,betaR)-guaiacylglycerol-beta-guaiacyl etherdehydrogenase		NA	sp|Q01198|LIGD_SPHSK	29.388	1.31e-07	50.1	77	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	1428060	1428773	|PWY-6341|	bad_blast	NA	 	NA	0	NA
RXN-10904	glutathione lyase			tr|Q9WXJ9|Q9WXJ9_SPHPI	52.060	8.36e-85	273	99	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	3033995	3033198	|PWY-6341|	good_blast	NA	 	NA	0	1
RXN-10903	beta-etherase		NA									|PWY-6341|	no_blast	NA	 	NA	0	NA
RXN-10902	(+)-(betaS)-MPHPV beta-etherase		NA	sp|P30347|LIGF_SPHSK	29.661	4.18e-14	68.9	97	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	365130	365687	|PWY-6341|	bad_blast	NA	 	NA	0	NA
RXN-10901	(+)-(alphaS,betaS)-guaiacylglycerol-beta-guaiacyl ether dehydrogenase		NA	tr|C0SUJ9|C0SUJ9_SPHSK	31.418	5.98e-24	99.0	88	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	998719	999456	|PWY-6341|	bad_blast	NA	 	NA	0	NA
RXN-10899	(+)-(alphaR,betaS)-guaiacylglycerol-beta-guaiacyl ether dehydrogenase		NA	sp|Q01198|LIGD_SPHSK	29.388	1.31e-07	50.1	77	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	1428060	1428773	|PWY-6341|	bad_blast	NA	 	NA	0	NA
RXN-10898	(-)-(alphaS,betaR)-guaiacylglycerol-beta-guaiacyl ether dehydrogenase		NA	tr|C0SUJ9|C0SUJ9_SPHSK	31.418	5.98e-24	99.0	88	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	998719	999456	|PWY-6341|	bad_blast	NA	 	NA	0	NA
RXN-10905	RXN-10905		NA									|PWY-6341|	no_seq_data	NA	 	NA	0	NA
RXN-10907	noradrenaline oxidase	1.4.3.4/1.4.3.9		UniRef50_A0A051U8M2	36.603	2.30e-50	182	89	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	1898554	1899783	|PWY-6342|	good_blast	NA	rxn01564 rxn01715 rxn01833 rxn01836 rxn01903 rxn02081 rxn02087 rxn02826 rxn02993 rxn03195 rxn03342 rxn03345 rxn03346 rxn03358 rxn03359 rxn06056 rxn11873 rxn11874 rxn11875 rxn12038 rxn12039 rxn21368 rxn25691 	NA	0	1
RXN-10911	3,4-dihydroxyphenylglycolaldehyde reductase	1.1.1.1		UniRef90_P9WQC7	32.824	8.22e-56	194	99	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	242469	241336	|PWY-6342|	good_blast	NA	rxn00543 rxn00763 rxn01530 rxn01710 rxn01902 rxn02996 rxn03282 rxn03333 rxn03548 rxn03549 rxn03955 rxn04726 rxn04736 rxn04908 rxn05871 rxn05872 rxn06889 rxn07236 rxn07237 rxn11809 rxn11834 rxn11838 rxn14054 rxn14089 rxn19086 rxn21117 rxn21217 rxn22912 rxn23384 rxn24075 rxn24079 rxn24352 rxn24383 rxn24405 rxn27699 rxn28139 rxn28352 rxn28353 rxn28356 rxn28357 rxn31731 rxn38315 rxn38417 rxn38667 	NA	0	1
RXN-10911	3,4-dihydroxyphenylglycolaldehyde reductase	1.1.1.1		UniRef90_O07737	35.219	4.93e-50	178	89	NZ_CP028919.1 Gemmobacter aquarius strain HYN0069 plasmid unnamed1, complete sequence	200572	201738	|PWY-6342|	good_blast	NA	rxn00543 rxn00763 rxn01530 rxn01710 rxn01902 rxn02996 rxn03282 rxn03333 rxn03548 rxn03549 rxn03955 rxn04726 rxn04736 rxn04908 rxn05871 rxn05872 rxn06889 rxn07236 rxn07237 rxn11809 rxn11834 rxn11838 rxn14054 rxn14089 rxn19086 rxn21117 rxn21217 rxn22912 rxn23384 rxn24075 rxn24079 rxn24352 rxn24383 rxn24405 rxn27699 rxn28139 rxn28352 rxn28353 rxn28356 rxn28357 rxn31731 rxn38315 rxn38417 rxn38667 	NA	0	1
RXN-10911	3,4-dihydroxyphenylglycolaldehyde reductase	1.1.1.1		UniRef90_O07737	30.145	3.82e-26	108	89	NZ_CP028919.1 Gemmobacter aquarius strain HYN0069 plasmid unnamed1, complete sequence	141673	142671	|PWY-6342|	good_blast	NA	rxn00543 rxn00763 rxn01530 rxn01710 rxn01902 rxn02996 rxn03282 rxn03333 rxn03548 rxn03549 rxn03955 rxn04726 rxn04736 rxn04908 rxn05871 rxn05872 rxn06889 rxn07236 rxn07237 rxn11809 rxn11834 rxn11838 rxn14054 rxn14089 rxn19086 rxn21117 rxn21217 rxn22912 rxn23384 rxn24075 rxn24079 rxn24352 rxn24383 rxn24405 rxn27699 rxn28139 rxn28352 rxn28353 rxn28356 rxn28357 rxn31731 rxn38315 rxn38417 rxn38667 	NA	0	1
RXN-10911	3,4-dihydroxyphenylglycolaldehyde reductase	1.1.1.1		UniRef90_O07737	31.024	1.77e-24	103	88	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	937988	938959	|PWY-6342|	good_blast	NA	rxn00543 rxn00763 rxn01530 rxn01710 rxn01902 rxn02996 rxn03282 rxn03333 rxn03548 rxn03549 rxn03955 rxn04726 rxn04736 rxn04908 rxn05871 rxn05872 rxn06889 rxn07236 rxn07237 rxn11809 rxn11834 rxn11838 rxn14054 rxn14089 rxn19086 rxn21117 rxn21217 rxn22912 rxn23384 rxn24075 rxn24079 rxn24352 rxn24383 rxn24405 rxn27699 rxn28139 rxn28352 rxn28353 rxn28356 rxn28357 rxn31731 rxn38315 rxn38417 rxn38667 	NA	0	1
RXN-10914	3,4-dihydroxyphenylglycol O-methyltransferase	2.1.1.6	NA									|PWY-6342|	no_blast	NA	rxn00596 rxn01838 rxn02088 rxn02367 rxn02994 rxn03258 rxn03260 rxn03334 rxn03339 rxn19265 rxn19266 	NA	0	NA
RXN-10915	3,4-dihydroxyphenylglycol dehydrogenase	1.1.1.1		UniRef90_P9WQC7	32.824	8.22e-56	194	99	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	242469	241336	|PWY-6342|	good_blast	NA	rxn00543 rxn00763 rxn01530 rxn01710 rxn01902 rxn02996 rxn03282 rxn03333 rxn03548 rxn03549 rxn03955 rxn04726 rxn04736 rxn04908 rxn05871 rxn05872 rxn06889 rxn07236 rxn07237 rxn11809 rxn11834 rxn11838 rxn14054 rxn14089 rxn19086 rxn21117 rxn21217 rxn22912 rxn23384 rxn24075 rxn24079 rxn24352 rxn24383 rxn24405 rxn27699 rxn28139 rxn28352 rxn28353 rxn28356 rxn28357 rxn31731 rxn38315 rxn38417 rxn38667 	NA	0	1
RXN-10915	3,4-dihydroxyphenylglycol dehydrogenase	1.1.1.1		UniRef90_O07737	35.219	4.93e-50	178	89	NZ_CP028919.1 Gemmobacter aquarius strain HYN0069 plasmid unnamed1, complete sequence	200572	201738	|PWY-6342|	good_blast	NA	rxn00543 rxn00763 rxn01530 rxn01710 rxn01902 rxn02996 rxn03282 rxn03333 rxn03548 rxn03549 rxn03955 rxn04726 rxn04736 rxn04908 rxn05871 rxn05872 rxn06889 rxn07236 rxn07237 rxn11809 rxn11834 rxn11838 rxn14054 rxn14089 rxn19086 rxn21117 rxn21217 rxn22912 rxn23384 rxn24075 rxn24079 rxn24352 rxn24383 rxn24405 rxn27699 rxn28139 rxn28352 rxn28353 rxn28356 rxn28357 rxn31731 rxn38315 rxn38417 rxn38667 	NA	0	1
RXN-10915	3,4-dihydroxyphenylglycol dehydrogenase	1.1.1.1		UniRef90_O07737	30.145	3.82e-26	108	89	NZ_CP028919.1 Gemmobacter aquarius strain HYN0069 plasmid unnamed1, complete sequence	141673	142671	|PWY-6342|	good_blast	NA	rxn00543 rxn00763 rxn01530 rxn01710 rxn01902 rxn02996 rxn03282 rxn03333 rxn03548 rxn03549 rxn03955 rxn04726 rxn04736 rxn04908 rxn05871 rxn05872 rxn06889 rxn07236 rxn07237 rxn11809 rxn11834 rxn11838 rxn14054 rxn14089 rxn19086 rxn21117 rxn21217 rxn22912 rxn23384 rxn24075 rxn24079 rxn24352 rxn24383 rxn24405 rxn27699 rxn28139 rxn28352 rxn28353 rxn28356 rxn28357 rxn31731 rxn38315 rxn38417 rxn38667 	NA	0	1
RXN-10915	3,4-dihydroxyphenylglycol dehydrogenase	1.1.1.1		UniRef90_O07737	31.024	1.77e-24	103	88	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	937988	938959	|PWY-6342|	good_blast	NA	rxn00543 rxn00763 rxn01530 rxn01710 rxn01902 rxn02996 rxn03282 rxn03333 rxn03548 rxn03549 rxn03955 rxn04726 rxn04736 rxn04908 rxn05871 rxn05872 rxn06889 rxn07236 rxn07237 rxn11809 rxn11834 rxn11838 rxn14054 rxn14089 rxn19086 rxn21117 rxn21217 rxn22912 rxn23384 rxn24075 rxn24079 rxn24352 rxn24383 rxn24405 rxn27699 rxn28139 rxn28352 rxn28353 rxn28356 rxn28357 rxn31731 rxn38315 rxn38417 rxn38667 	NA	0	1
RXN-10917	3-methoxy-4-hydroxyphenylglycolaldehyde dehydrogenase	1.2.1.3/1.1.1.70		UniRef90_Q2FWD6	47.872	4.39e-123	393	99	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	2025746	2024340	|PWY-6342|	good_blast	NA	rxn00196 rxn00506 rxn00653 rxn01286 rxn01459 rxn01851 rxn01937 rxn02106 rxn02122 rxn02350 rxn02364 rxn02729 rxn02853 rxn03106 rxn03335 rxn03343 rxn03354 rxn03423 rxn03552 rxn03553 rxn03598 rxn04234 rxn05853 rxn05879 rxn06890 rxn09975 rxn15053 rxn19111 rxn19121 rxn19124 rxn23850 rxn23892 rxn24151 rxn24152 rxn25819 rxn28278 rxn28320 rxn28322 rxn31363 rxn31371 rxn31647 rxn32113 rxn33160 rxn38859 rxn38860 rxn38861 rxn38862 	NA	0	1
RXN-10917	3-methoxy-4-hydroxyphenylglycolaldehyde dehydrogenase	1.2.1.3/1.1.1.70		UniRef90_Q2FWD6	43.908	3.57e-111	358	99	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	3376323	3377738	|PWY-6342|	good_blast	NA	rxn00196 rxn00506 rxn00653 rxn01286 rxn01459 rxn01851 rxn01937 rxn02106 rxn02122 rxn02350 rxn02364 rxn02729 rxn02853 rxn03106 rxn03335 rxn03343 rxn03354 rxn03423 rxn03552 rxn03553 rxn03598 rxn04234 rxn05853 rxn05879 rxn06890 rxn09975 rxn15053 rxn19111 rxn19121 rxn19124 rxn23850 rxn23892 rxn24151 rxn24152 rxn25819 rxn28278 rxn28320 rxn28322 rxn31363 rxn31371 rxn31647 rxn32113 rxn33160 rxn38859 rxn38860 rxn38861 rxn38862 	NA	0	1
RXN-10917	3-methoxy-4-hydroxyphenylglycolaldehyde dehydrogenase	1.2.1.3/1.1.1.70		UniRef90_Q2FWD6	37.872	8.89e-85	282	99	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	2453739	2452339	|PWY-6342|	good_blast	NA	rxn00196 rxn00506 rxn00653 rxn01286 rxn01459 rxn01851 rxn01937 rxn02106 rxn02122 rxn02350 rxn02364 rxn02729 rxn02853 rxn03106 rxn03335 rxn03343 rxn03354 rxn03423 rxn03552 rxn03553 rxn03598 rxn04234 rxn05853 rxn05879 rxn06890 rxn09975 rxn15053 rxn19111 rxn19121 rxn19124 rxn23850 rxn23892 rxn24151 rxn24152 rxn25819 rxn28278 rxn28320 rxn28322 rxn31363 rxn31371 rxn31647 rxn32113 rxn33160 rxn38859 rxn38860 rxn38861 rxn38862 	NA	0	1
RXN-10917	3-methoxy-4-hydroxyphenylglycolaldehyde dehydrogenase	1.2.1.3/1.1.1.70		UniRef90_Q2FWD6	33.615	1.18e-70	241	99	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	498122	499531	|PWY-6342|	good_blast	NA	rxn00196 rxn00506 rxn00653 rxn01286 rxn01459 rxn01851 rxn01937 rxn02106 rxn02122 rxn02350 rxn02364 rxn02729 rxn02853 rxn03106 rxn03335 rxn03343 rxn03354 rxn03423 rxn03552 rxn03553 rxn03598 rxn04234 rxn05853 rxn05879 rxn06890 rxn09975 rxn15053 rxn19111 rxn19121 rxn19124 rxn23850 rxn23892 rxn24151 rxn24152 rxn25819 rxn28278 rxn28320 rxn28322 rxn31363 rxn31371 rxn31647 rxn32113 rxn33160 rxn38859 rxn38860 rxn38861 rxn38862 	NA	0	1
RXN-10917	3-methoxy-4-hydroxyphenylglycolaldehyde dehydrogenase	1.2.1.3/1.1.1.70		UniRef90_Q2FWD6	33.708	1.31e-62	218	99	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	542191	540899	|PWY-6342|	good_blast	NA	rxn00196 rxn00506 rxn00653 rxn01286 rxn01459 rxn01851 rxn01937 rxn02106 rxn02122 rxn02350 rxn02364 rxn02729 rxn02853 rxn03106 rxn03335 rxn03343 rxn03354 rxn03423 rxn03552 rxn03553 rxn03598 rxn04234 rxn05853 rxn05879 rxn06890 rxn09975 rxn15053 rxn19111 rxn19121 rxn19124 rxn23850 rxn23892 rxn24151 rxn24152 rxn25819 rxn28278 rxn28320 rxn28322 rxn31363 rxn31371 rxn31647 rxn32113 rxn33160 rxn38859 rxn38860 rxn38861 rxn38862 	NA	0	1
RXN-10917	3-methoxy-4-hydroxyphenylglycolaldehyde dehydrogenase	1.2.1.3/1.1.1.70		UniRef90_Q2FWD6	31.522	1.26e-62	218	99	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	722642	724006	|PWY-6342|	good_blast	NA	rxn00196 rxn00506 rxn00653 rxn01286 rxn01459 rxn01851 rxn01937 rxn02106 rxn02122 rxn02350 rxn02364 rxn02729 rxn02853 rxn03106 rxn03335 rxn03343 rxn03354 rxn03423 rxn03552 rxn03553 rxn03598 rxn04234 rxn05853 rxn05879 rxn06890 rxn09975 rxn15053 rxn19111 rxn19121 rxn19124 rxn23850 rxn23892 rxn24151 rxn24152 rxn25819 rxn28278 rxn28320 rxn28322 rxn31363 rxn31371 rxn31647 rxn32113 rxn33160 rxn38859 rxn38860 rxn38861 rxn38862 	NA	0	1
RXN-10917	3-methoxy-4-hydroxyphenylglycolaldehyde dehydrogenase	1.2.1.3/1.1.1.70		UniRef90_Q2FWD6	30.120	5.27e-44	163	99	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	2854754	2855980	|PWY-6342|	good_blast	NA	rxn00196 rxn00506 rxn00653 rxn01286 rxn01459 rxn01851 rxn01937 rxn02106 rxn02122 rxn02350 rxn02364 rxn02729 rxn02853 rxn03106 rxn03335 rxn03343 rxn03354 rxn03423 rxn03552 rxn03553 rxn03598 rxn04234 rxn05853 rxn05879 rxn06890 rxn09975 rxn15053 rxn19111 rxn19121 rxn19124 rxn23850 rxn23892 rxn24151 rxn24152 rxn25819 rxn28278 rxn28320 rxn28322 rxn31363 rxn31371 rxn31647 rxn32113 rxn33160 rxn38859 rxn38860 rxn38861 rxn38862 	NA	0	1
RXN-10917	3-methoxy-4-hydroxyphenylglycolaldehyde dehydrogenase	1.2.1.3/1.1.1.70		UniRef90_Q2FWD6	29.916	5.01e-42	157	99	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	1631166	1629745	|PWY-6342|	good_blast	NA	rxn00196 rxn00506 rxn00653 rxn01286 rxn01459 rxn01851 rxn01937 rxn02106 rxn02122 rxn02350 rxn02364 rxn02729 rxn02853 rxn03106 rxn03335 rxn03343 rxn03354 rxn03423 rxn03552 rxn03553 rxn03598 rxn04234 rxn05853 rxn05879 rxn06890 rxn09975 rxn15053 rxn19111 rxn19121 rxn19124 rxn23850 rxn23892 rxn24151 rxn24152 rxn25819 rxn28278 rxn28320 rxn28322 rxn31363 rxn31371 rxn31647 rxn32113 rxn33160 rxn38859 rxn38860 rxn38861 rxn38862 	NA	0	1
RXN-10917	3-methoxy-4-hydroxyphenylglycolaldehyde dehydrogenase	1.2.1.3/1.1.1.70		UniRef90_P12693	27.962	2.98e-36	140	90	NZ_CP028918.1 Gemmobacter aquarius strain HYN0069 chromosome, complete genome	3376503	3377729	|PWY-6342|	good_blast	NA	rxn00196 rxn00506 rxn00653 rxn01286 rxn01459 rxn01851 rxn01937 rxn02106 rxn02122 rxn02350 rxn02364 rxn02729 rxn02853 rxn03106 rxn03335 rxn03343 rxn03354 rxn03423 rxn03552 rxn03553 rxn03598 rxn04234 rxn05853 rxn05879 rxn06890 rxn09975 rxn15053 rxn19111 rxn19121 rxn19124 rxn23850 rxn23892 rxn24151 rxn24152 rxn25819 rxn28278 rxn28320 rxn28322 rxn31363 rxn31371 rxn31647 rxn32113 rxn33160 rxn38859 rxn38860 rxn38861 rxn38862 	NA	0	1
