# gapseq version: 1.4.0 27684cdd
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# Genome format: nucl
rxn	name	ec	bihit	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	dbhit	complex	exception	complex.status
THIAZOLSYN2-RXN	thiazole synthase	2.8.1.10	NA	UniRef90_Q48CL9	22.083	1.3	27.3	84	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1283583	1284248	|PWY-6891|	bad_blast	NA	rxn09310 rxn27289 	NA	0	NA
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q6NB76	64.196	0.0	800	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199918	1198026	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q4FN07	60.320	0.0	785	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199894	1198029	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_A9IQP2	58.926	0.0	755	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199900	1198011	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q6NB76	60.000	0.0	752	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075766	1077652	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_A9IQP2	57.532	0.0	724	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075784	1077652	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q4FN07	55.609	0.0	719	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075781	1077649	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q82VD3	50.489	0.0	578	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075787	1077625	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q82VD3	50.000	0.0	571	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199897	1198053	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_B4EU31	48.558	0.0	568	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199903	1198041	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q6AJQ1	47.360	0.0	567	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075775	1077676	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q393P4	51.078	1.32e-180	565	93	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199822	1198041	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q5E6Z0	47.634	1.25e-178	559	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199903	1198029	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q87RU0	48.331	4.85e-177	555	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199903	1198029	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q6AJQ1	47.402	4.71e-175	550	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199903	1198029	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_C5BCH9	49.425	1.23e-175	550	95	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199840	1198041	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_B4EU31	46.795	5.21e-175	549	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075772	1077634	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q2SA08	50.160	2.53e-174	548	97	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199909	1198053	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_A1WN06	49.035	5.64e-174	546	97	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199897	1198065	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q5E6Z0	46.975	1.21e-173	545	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075772	1077625	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_A7H9E8	48.800	2.69e-173	545	97	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199894	1198053	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_A1WN06	49.280	2.01e-173	545	97	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075778	1077613	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q87RU0	45.353	1.28e-170	536	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075772	1077634	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q393P4	48.087	1.08e-169	534	93	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075862	1077634	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q8ZC45	48.397	3.53e-169	532	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199903	1198041	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_C5BCH9	47.245	5.46e-167	526	95	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075844	1077631	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q2SA08	47.792	3.44e-166	524	97	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075778	1077664	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_B8GN62	49.760	5.57e-166	523	96	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075766	1077631	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q818R9	44.712	2.06e-165	521	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075793	1077649	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q8ZC45	47.173	4.68e-165	520	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075772	1077625	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q0A8V7	48.445	2.18e-163	516	97	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075781	1077610	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_A7H9E8	47.436	5.18e-163	515	97	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075790	1077628	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_B8GN62	47.536	7.82e-163	514	96	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199918	1198041	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q0A8V7	48.304	1.52e-160	507	97	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199897	1198050	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q818R9	46.116	1.20e-158	502	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199891	1198098	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_B8E247	43.109	8.92e-157	496	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075790	1077649	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_B8E247	43.720	1.00e-153	487	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199894	1198029	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q9PIH8	43.493	1.82e-141	452	95	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075865	1077601	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q9PIH8	41.639	1.55e-136	437	95	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199819	1198038	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_A8L0K9	39.241	7.88e-134	431	96	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199894	1198029	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_A8L0K9	39.303	2.62e-132	427	96	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075790	1077649	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q0S1H1	42.400	1.12e-131	425	95	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075790	1077628	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_C0ZYV9	39.715	5.27e-129	417	95	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199894	1198041	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q0S1H1	40.190	8.54e-129	416	95	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199894	1198041	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_C0ZYV9	40.514	4.17e-128	414	95	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075790	1077628	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q73W57	40.764	4.06e-127	411	97	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075790	1077628	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q73W57	40.412	1.23e-126	410	97	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199894	1198041	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_A0PT40	39.326	2.63e-125	406	97	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075790	1077628	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_P9WNS3	40.159	7.14e-125	405	97	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075790	1077628	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q8NPB2	39.531	1.65e-124	404	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199894	1198029	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_P9WNS3	39.075	4.44e-124	402	97	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199894	1198041	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_A0PT40	38.339	1.91e-123	400	97	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199894	1198041	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_A1SKM6	39.021	1.58e-118	386	97	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199894	1198035	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q83G46	37.380	1.34e-117	383	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075790	1077628	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q1D3G4	40.128	1.49e-117	381	97	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199894	1198059	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_A1SKM6	38.341	6.76e-114	373	97	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075790	1077649	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q1D3G4	40.388	2.51e-114	372	97	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075790	1077616	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q8NPB2	36.574	2.11e-113	371	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075790	1077640	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxyxylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q83G46	35.681	3.59e-110	362	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199918	1198041	|PWY-6891|	good_blast	NA	rxn03909 	NA	0	1
RXN-9789	[sulfur-carrier protein ThiS] adenylyltransferase	2.7.7.73		UniRef90_P30138	37.247	2.51e-32	122	97	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	370439	369699	|PWY-6891|	good_blast	NA	rxn07291 rxn07294 rxn25839 	NA	0	1
RXN-12621	cysteine desulfurase	2.8.1.7		UniRef90_P55690	33.062	1.90e-37	141	94	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	2892111	2891128	|PWY-6891|	good_blast	NA	rxn07292 rxn23023 rxn25837 rxn25838 rxn26037 rxn28193 rxn31336 rxn38508 	NA	0	1
RXN-12621	cysteine desulfurase	2.8.1.7		UniRef90_A3QFD5	34.699	2.41e-37	141	90	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	2892102	2891128	|PWY-6891|	good_blast	NA	rxn07292 rxn23023 rxn25837 rxn25838 rxn26037 rxn28193 rxn31336 rxn38508 	NA	0	1
RXN-12621	cysteine desulfurase	2.8.1.7		UniRef90_O25008	31.854	4.19e-37	140	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	2892111	2891080	|PWY-6891|	good_blast	NA	rxn07292 rxn23023 rxn25837 rxn25838 rxn26037 rxn28193 rxn31336 rxn38508 	NA	0	1
RXN-12621	cysteine desulfurase	2.8.1.7		UniRef90_B7H3H0	35.772	2.00e-35	135	90	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	2892102	2891128	|PWY-6891|	good_blast	NA	rxn07292 rxn23023 rxn25837 rxn25838 rxn26037 rxn28193 rxn31336 rxn38508 	NA	0	1
RXN-12621	cysteine desulfurase	2.8.1.7		UniRef90_O34874	28.650	5.84e-32	125	94	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	2892102	2891140	|PWY-6891|	good_blast	NA	rxn07292 rxn23023 rxn25837 rxn25838 rxn26037 rxn28193 rxn31336 rxn38508 	NA	0	1
RXN-12621	cysteine desulfurase	2.8.1.7		UniRef90_A5CWM6	30.978	2.32e-30	120	89	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	2892099	2891128	|PWY-6891|	good_blast	NA	rxn07292 rxn23023 rxn25837 rxn25838 rxn26037 rxn28193 rxn31336 rxn38508 	NA	0	1
RXN-12621	cysteine desulfurase	2.8.1.7		UniRef90_P57657	32.267	2.04e-29	118	90	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	2892102	2891125	|PWY-6891|	good_blast	NA	rxn07292 rxn23023 rxn25837 rxn25838 rxn26037 rxn28193 rxn31336 rxn38508 	NA	0	1
RXN-12621	cysteine desulfurase	2.8.1.7		UniRef90_O54055	31.909	9.51e-28	113	88	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	2892102	2891161	|PWY-6891|	good_blast	NA	rxn07292 rxn23023 rxn25837 rxn25838 rxn26037 rxn28193 rxn31336 rxn38508 	NA	0	1
RXN-12621	cysteine desulfurase	2.8.1.7		UniRef90_A1AWM1	31.507	1.19e-27	112	89	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	2892099	2891128	|PWY-6891|	good_blast	NA	rxn07292 rxn23023 rxn25837 rxn25838 rxn26037 rxn28193 rxn31336 rxn38508 	NA	0	1
RXN0-308	RXN0-308			sp|P0A6B7|ISCS_ECOLI	33.880	1.20e-36	139	90	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	2892102	2891128	|PWY-6891|	good_blast	NA	 	NA	0	1
THIAZOLSYN2-RXN	1-deoxy-D-xylulose 5-phosphate:thiol sulfurtransferase	2.8.1.10	NA	UniRef90_Q48CL9	22.083	1.3	27.3	84	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1283583	1284248	|PWY-6892|	bad_blast	NA	rxn09310 rxn27289 	NA	0	NA
DXS-RXN	1-deoxy-D-xylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q6NB76	64.196	0.0	800	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199918	1198026	|PWY-6892|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxy-D-xylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q4FN07	60.320	0.0	785	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199894	1198029	|PWY-6892|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxy-D-xylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_A9IQP2	58.926	0.0	755	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199900	1198011	|PWY-6892|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxy-D-xylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q6NB76	60.000	0.0	752	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075766	1077652	|PWY-6892|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxy-D-xylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_A9IQP2	57.532	0.0	724	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075784	1077652	|PWY-6892|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxy-D-xylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q4FN07	55.609	0.0	719	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075781	1077649	|PWY-6892|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxy-D-xylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q82VD3	50.489	0.0	578	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075787	1077625	|PWY-6892|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxy-D-xylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q82VD3	50.000	0.0	571	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199897	1198053	|PWY-6892|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxy-D-xylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_B4EU31	48.558	0.0	568	98	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199903	1198041	|PWY-6892|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxy-D-xylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q6AJQ1	47.360	0.0	567	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1075775	1077676	|PWY-6892|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxy-D-xylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q393P4	51.078	1.32e-180	565	93	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199822	1198041	|PWY-6892|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxy-D-xylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q5E6Z0	47.634	1.25e-178	559	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199903	1198029	|PWY-6892|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxy-D-xylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q87RU0	48.331	4.85e-177	555	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199903	1198029	|PWY-6892|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxy-D-xylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_Q6AJQ1	47.402	4.71e-175	550	99	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199903	1198029	|PWY-6892|	good_blast	NA	rxn03909 	NA	0	1
DXS-RXN	1-deoxy-D-xylulose-5-phosphate synthase	2.2.1.7/4.1.3.37		UniRef90_C5BCH9	49.425	1.23e-175	550	95	NZ_CP004372.1 Roseicyclus elongatus DSM 19469 strain DFL-43 chromosome, complete genome	1199840	1198041	|PWY-6892|	good_blast	NA	rxn03909 	NA	0	1
